"diffusion_input","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","0.017253547398996275","218","6714","true","6714"
"0.0","0.0012483710471295313","7248","2048","false","2048"
"0.0","2.0507173862249398E-4","13519","7134","false","7134"
"0.0","0.0010179438396594298","7841","7138","false","7138"
"1.0","0.395503204090842","139","7128","true","7128"
"0.0","0.008553416743907027","1049","8887","true","8887"
"0.0","0.011973827930219196","420","7157","true","7157"
"0.0","0.007054740015043134","1689","51741","true","51741"
"0.0","9.953662194588766E-4","7916","8556","false","8556"
"0.0","0.019699068316180356","184","7132","true","7132"
"0.0","0.005514734016286199","2530","5708","false","5708"
"0.0","6.746323071476479E-4","9250","25759","false","25759"
"0.0","6.753869285010944E-4","9244","4921","false","4921"
"0.0","0.013155354813178198","346","999","true","999"
"0.0","0.006401850658736489","2078","1500","false","1500"
"0.0","8.81154919439001E-4","8351","79872","false","79872"
"0.0","6.975855276965881E-4","9128","3672","false","3672"
"0.0","0.016921346109013045","225","274","true","274"
"0.0","0.007800661834435757","1319","3676","true","3676"
"0.0","0.006606146617574493","1965","8726","true","8726"
"0.0","6.641584590760542E-4","9303","2313","false","2313"
"0.0","0.005594355041382154","2500","2623","false","2623"
"0.0","0.0129106720596676","352","7428","true","7428"
"0.0","0.0038600564399430756","4561","7411","false","7411"
"0.0","0.004383025613358886","3676","79960","false","79960"
"0.0","0.0043025409211059455","3803","7515","false","7515"
"0.0","0.0020352374916233393","6346","3980","false","3980"
"0.0","0.003960798031883514","4367","11284","false","11284"
"0.0","0.006214343823265757","2170","7572","false","7572"
"0.0","0.003018729703591754","5663","7727","false","7727"
"0.0","2.015886310836881E-4","13587","7556","false","7556"
"0.0","0.008209764883836762","1178","10155","true","10155"
"0.0","0.0065932027012584075","1973","8805","true","8805"
"0.0","0.00382349013065016","4624","10466","false","10466"
"0.0","3.42090614892817E-4","11718","4210","false","4210"
"0.0","0.004818561672420586","2970","55591","false","55591"
"0.0","0.0011284403151836117","7501","7507","false","7507"
"0.0","2.2788249308731113E-4","13176","29935","false","29935"
"0.0","0.0015090113185978844","6813","7508","false","7508"
"0.0","0.005303403813812631","2618","5886","false","5886"
"0.0","5.803166918412213E-4","9781","80790","false","80790"
"0.0","0.001356447344861635","7054","7204","false","7204"
